#,DateTime,Temperature_C,Event,mm
,7/4/2022 12:55,,674,0.254
,7/4/2022 12:59,,675,0.254
,7/4/2022 13:00,14.709,,
,7/4/2022 13:04,,676,0.254
,7/4/2022 13:16,,677,0.254
,7/4/2022 13:21,,678,0.254
,7/4/2022 13:23,,679,0.254
,7/4/2022 13:26,,680,0.254
,7/4/2022 13:59,,681,0.254
,7/4/2022 14:00,11.916,,
,7/4/2022 15:00,12.594,,
,7/4/2022 16:00,13.173,,
,7/4/2022 17:00,12.98,,
,7/4/2022 18:00,12.69,,
,7/4/2022 19:00,10.944,,
,7/4/2022 20:00,9.275,,
,7/4/2022 21:00,7.782,,
,7/4/2022 22:00,7.179,,
,7/4/2022 23:00,7.682,,
,7/5/2022 0:00,7.582,,
,7/5/2022 1:00,7.682,,
,7/5/2022 2:00,7.682,,
,7/5/2022 3:00,6.978,,
,7/5/2022 4:00,6.064,,
,7/5/2022 5:00,5.347,,
,7/5/2022 6:00,6.877,,
,7/5/2022 7:00,9.669,,
,7/5/2022 8:00,11.334,,
,7/5/2022 9:00,15.187,,
,7/5/2022 10:00,21.855,,
,7/5/2022 11:00,21.187,,
,7/5/2022 12:00,26,,
,7/5/2022 13:00,25.805,,
,7/5/2022 14:00,29.152,,
,7/5/2022 15:00,36.295,,
,7/5/2022 16:00,40.415,,
,7/5/2022 17:00,37.274,,
,7/5/2022 18:00,20.424,,
,7/5/2022 19:00,14.421,,
,7/5/2022 20:00,12.401,,
,7/5/2022 21:00,10.846,,
,7/5/2022 22:00,10.063,,
,7/5/2022 23:00,9.669,,
,7/6/2022 0:00,9.768,,
,7/6/2022 1:00,9.669,,
,7/6/2022 2:00,9.472,,
,7/6/2022 3:00,8.978,,
,7/6/2022 4:00,8.581,,
,7/6/2022 5:00,9.373,,
,7/6/2022 6:00,10.944,,
,7/6/2022 7:00,12.594,,
,7/6/2022 8:00,14.23,,
,7/6/2022 9:00,17.665,,
,7/6/2022 10:00,23.1,,
,7/6/2022 11:00,22.333,,
,7/6/2022 11:37,,682,0.254
,7/6/2022 12:00,18.236,,
,7/6/2022 13:00,17.95,,
,7/6/2022 13:18,,683,0.254
,7/6/2022 14:00,18.521,,
,7/6/2022 15:00,25.708,,
,7/6/2022 15:06,,684,0.254
,7/6/2022 16:00,28.953,,
,7/6/2022 17:00,23.869,,
,7/6/2022 18:00,19.948,,
,7/6/2022 19:00,16.713,,
,7/6/2022 20:00,14.613,,
,7/6/2022 21:00,13.269,,
,7/6/2022 22:00,12.69,,
,7/6/2022 23:00,12.401,,
,7/7/2022 0:00,12.304,,
,7/7/2022 1:00,11.528,,
,7/7/2022 2:00,11.916,,
,7/7/2022 3:00,11.139,,
,7/7/2022 4:00,11.334,,
,7/7/2022 5:00,11.722,,
,7/7/2022 6:00,14.038,,
,7/7/2022 7:00,15.187,,
,7/7/2022 8:00,15.664,,
,7/7/2022 9:00,16.237,,
,7/7/2022 10:00,17.76,,
,7/7/2022 11:00,18.331,,
,7/7/2022 11:48,,685,0.254
,7/7/2022 12:00,16.903,,
,7/7/2022 13:00,17.57,,
,7/7/2022 14:00,23.004,,
,7/7/2022 15:00,35.115,,
,7/7/2022 16:00,35.328,,
,7/7/2022 17:00,36.187,,
,7/7/2022 18:00,22.429,,
,7/7/2022 19:00,18.521,,
,7/7/2022 20:00,15.282,,
,7/7/2022 21:00,12.98,,
,7/7/2022 22:00,11.722,,
,7/7/2022 23:00,11.236,,
,7/8/2022 0:00,11.041,,
,7/8/2022 1:00,10.944,,
,7/8/2022 2:00,10.748,,
,7/8/2022 3:00,11.334,,
,7/8/2022 4:00,10.846,,
,7/8/2022 5:00,10.846,,
,7/8/2022 6:00,12.013,,
,7/8/2022 7:00,12.304,,
,7/8/2022 8:00,13.846,,
,7/8/2022 9:00,17.665,,
,7/8/2022 10:00,29.752,,
,7/8/2022 11:00,34.796,,
,7/8/2022 12:00,41.341,,
,7/8/2022 13:00,39.843,,
,7/8/2022 14:00,39.05,,
,7/8/2022 15:00,32.704,,
,7/8/2022 16:00,28.06,,
,7/8/2022 17:00,26.488,,
,7/8/2022 18:00,19.948,,
,7/8/2022 19:00,16.523,,
,7/8/2022 20:00,14.804,,
,7/8/2022 21:00,13.269,,
,7/8/2022 22:00,12.98,,
,7/8/2022 23:00,12.013,,
,7/9/2022 0:00,11.236,,
,7/9/2022 1:00,11.041,,
,7/9/2022 2:00,10.455,,
,7/9/2022 3:00,9.965,,
,7/9/2022 4:00,9.176,,
,7/9/2022 5:00,8.779,,
,7/9/2022 6:00,8.779,,
,7/9/2022 7:00,8.978,,
,7/9/2022 8:00,11.431,,
,7/9/2022 9:00,15.187,,
,7/9/2022 10:00,24.835,,
,7/9/2022 11:00,31.676,,
,7/9/2022 12:00,37.824,,
,7/9/2022 13:00,41.458,,
,7/9/2022 14:00,41.108,,
,7/9/2022 15:00,34.374,,
,7/9/2022 16:00,32.291,,
,7/9/2022 17:00,35.222,,
,7/9/2022 18:00,23.869,,
,7/9/2022 19:00,19.282,,
,7/9/2022 20:00,16.903,,
,7/9/2022 21:00,15.091,,
,7/9/2022 22:00,13.173,,
,7/9/2022 23:00,12.11,,
,7/10/2022 0:00,12.401,,
,7/10/2022 1:00,12.401,,
,7/10/2022 2:00,11.625,,
,7/10/2022 3:00,10.846,,
,7/10/2022 4:00,10.651,,
,7/10/2022 5:00,11.236,,
,7/10/2022 6:00,12.401,,
,7/10/2022 7:00,12.497,,
,7/10/2022 8:00,13.942,,
,7/10/2022 9:00,16.903,,
,7/10/2022 10:00,23.004,,
,7/10/2022 11:00,25.416,,
,7/10/2022 12:00,30.862,,
,7/10/2022 13:00,31.166,,
,7/10/2022 14:00,32.497,,
,7/10/2022 15:00,32.188,,
,7/10/2022 16:00,26.879,,
,7/10/2022 17:00,24.641,,
,7/10/2022 18:00,21.473,,
,7/10/2022 19:00,18.045,,
,7/10/2022 20:00,15.473,,
,7/10/2022 21:00,13.269,,
,7/10/2022 22:00,12.883,,
,7/10/2022 23:00,12.207,,
,7/11/2022 0:00,11.334,,
,7/11/2022 1:00,10.846,,
,7/11/2022 2:00,10.357,,
,7/11/2022 3:00,9.866,,
,7/11/2022 4:00,9.472,,
,7/11/2022 5:00,9.373,,
,7/11/2022 6:00,9.275,,
,7/11/2022 7:00,9.472,,
,7/11/2022 8:00,11.041,,
,7/11/2022 9:00,15.473,,
,7/11/2022 10:00,28.456,,
,7/11/2022 11:00,37.604,,
,7/11/2022 12:00,42.998,,
,7/11/2022 13:00,46.593,,
,7/11/2022 14:00,48.155,,
,7/11/2022 15:00,49.225,,
,7/11/2022 16:00,49.632,,
,7/11/2022 17:00,46.722,,
,7/11/2022 18:00,28.953,,
,7/11/2022 19:00,22.429,,
,7/11/2022 20:00,19.187,,
,7/11/2022 21:00,17.094,,
,7/11/2022 22:00,16.046,,
,7/11/2022 23:00,15.378,,
,7/12/2022 0:00,15.091,,
,7/12/2022 1:00,14.517,,
,7/12/2022 2:00,13.654,,
,7/12/2022 3:00,13.269,,
,7/12/2022 4:00,12.98,,
,7/12/2022 5:00,12.69,,
,7/12/2022 6:00,12.594,,
,7/12/2022 7:00,12.69,,
,7/12/2022 8:00,14.421,,
,7/12/2022 9:00,18.14,,
,7/12/2022 10:00,31.268,,
,7/12/2022 11:00,40.876,,
,7/12/2022 12:00,45.956,,
,7/12/2022 13:00,49.225,,
,7/12/2022 14:00,50.874,,
,7/12/2022 15:00,51.72,,
,7/12/2022 16:00,52.006,,
,7/12/2022 17:00,48.554,,
,7/12/2022 18:00,30.659,,
,7/12/2022 19:00,24.448,,
,7/12/2022 20:00,21.282,,
,7/12/2022 21:00,19.377,,
,7/12/2022 22:00,18.806,,
,7/12/2022 23:00,17.76,,
,7/13/2022 0:00,16.903,,
,7/13/2022 1:00,16.523,,
,7/13/2022 2:00,16.141,,
,7/13/2022 3:00,15.855,,
,7/13/2022 4:00,15.664,,
,7/13/2022 5:00,15.378,,
,7/13/2022 6:00,16.141,,
,7/13/2022 7:00,16.332,,
,7/13/2022 8:00,18.711,,
,7/13/2022 9:00,23.196,,
,7/13/2022 10:00,25.805,,
,7/13/2022 11:00,26,,
,7/13/2022 12:00,34.268,,
,7/13/2022 13:00,42.164,,
,7/13/2022 14:00,40.185,,
,7/13/2022 15:00,35.864,,
,7/13/2022 16:00,31.37,,
,7/13/2022 17:00,33.326,,
,7/13/2022 18:00,25.513,,
,7/13/2022 19:00,21.378,,
,7/13/2022 20:00,18.236,,
,7/13/2022 21:00,16.046,,
,7/13/2022 22:00,14.709,,
,7/13/2022 23:00,13.942,,
,7/14/2022 0:00,13.173,,
,7/14/2022 1:00,12.497,,
,7/14/2022 2:00,12.013,,
,7/14/2022 3:00,11.431,,
,7/14/2022 4:00,10.944,,
,7/14/2022 5:00,10.651,,
,7/14/2022 6:00,10.553,,
,7/14/2022 7:00,10.748,,
,7/14/2022 8:00,12.207,,
,7/14/2022 9:00,16.332,,
,7/14/2022 10:00,29.252,,
,7/14/2022 11:00,38.49,,
,7/14/2022 12:00,43.48,,
,7/14/2022 13:00,46.593,,
,7/14/2022 14:00,46.85,,
,7/14/2022 15:00,47.499,,
,7/14/2022 16:00,49.225,,
,7/14/2022 17:00,47.238,,
,7/14/2022 18:00,29.252,,
,7/14/2022 19:00,22.046,,
,7/14/2022 20:00,19.282,,
,7/14/2022 21:00,17.475,,
,7/14/2022 22:00,16.427,,
,7/14/2022 23:00,15.664,,
,7/15/2022 0:00,15.091,,
,7/15/2022 1:00,14.613,,
,7/15/2022 2:00,14.038,,
,7/15/2022 3:00,13.365,,
,7/15/2022 4:00,12.787,,
,7/15/2022 5:00,12.304,,
,7/15/2022 6:00,12.304,,
,7/15/2022 7:00,12.304,,
,7/15/2022 8:00,13.75,,
,7/15/2022 9:00,17.95,,
,7/15/2022 10:00,30.154,,
,7/15/2022 11:00,40.53,,
,7/15/2022 12:00,46.083,,
,7/15/2022 13:00,48.955,,
,7/15/2022 14:00,50.456,,
,7/15/2022 15:00,50.595,,
,7/15/2022 16:00,51.014,,
,7/15/2022 17:00,47.629,,
,7/15/2022 18:00,29.752,,
,7/15/2022 19:00,24.158,,
,7/15/2022 20:00,21.855,,
,7/15/2022 21:00,18.996,,
,7/15/2022 22:00,17.284,,
,7/15/2022 23:00,16.427,,
,7/16/2022 0:00,15.569,,
,7/16/2022 1:00,14.996,,
,7/16/2022 2:00,14.325,,
,7/16/2022 3:00,13.846,,
,7/16/2022 4:00,13.365,,
,7/16/2022 5:00,13.076,,
,7/16/2022 6:00,13.076,,
,7/16/2022 7:00,13.076,,
,7/16/2022 8:00,14.23,,
,7/16/2022 9:00,17.665,,
,7/16/2022 10:00,29.953,,
,7/16/2022 11:00,36.946,,
,7/16/2022 12:00,43.48,,
,7/16/2022 13:00,48.288,,
,7/16/2022 14:00,49.09,,
,7/16/2022 15:00,48.155,,
,7/16/2022 16:00,49.09,,
,7/16/2022 17:00,46.593,,
,7/16/2022 18:00,29.053,,
,7/16/2022 19:00,23.581,,
,7/16/2022 20:00,21.187,,
,7/16/2022 21:00,18.616,,
,7/16/2022 22:00,17.094,,
,7/16/2022 23:00,16.237,,
,7/17/2022 0:00,15.664,,
,7/17/2022 1:00,15.091,,
,7/17/2022 2:00,14.613,,
,7/17/2022 3:00,14.23,,
,7/17/2022 4:00,13.75,,
,7/17/2022 5:00,13.558,,
,7/17/2022 6:00,13.654,,
,7/17/2022 7:00,13.75,,
,7/17/2022 8:00,15.091,,
,7/17/2022 9:00,18.426,,
,7/17/2022 10:00,29.853,,
,7/17/2022 11:00,38.49,,
,7/17/2022 12:00,41.458,,
,7/17/2022 13:00,45.452,,
,7/17/2022 14:00,47.109,,
,7/17/2022 15:00,47.499,,
,7/17/2022 16:00,46.593,,
,7/17/2022 17:00,44.58,,
,7/17/2022 18:00,27.567,,
,7/17/2022 19:00,21.473,,
,7/17/2022 20:00,18.521,,
,7/17/2022 21:00,16.618,,
,7/17/2022 22:00,15.282,,
,7/17/2022 23:00,14.421,,
,7/18/2022 0:00,13.846,,
,7/18/2022 1:00,13.654,,
,7/18/2022 2:00,13.269,,
,7/18/2022 3:00,13.461,,
,7/18/2022 4:00,13.558,,
,7/18/2022 5:00,12.594,,
,7/18/2022 6:00,12.207,,
,7/18/2022 7:00,11.916,,
,7/18/2022 8:00,13.365,,
,7/18/2022 9:00,16.903,,
,7/18/2022 10:00,21.091,,
,7/18/2022 10:48,,686,0.254
,7/18/2022 10:48,,687,0.254
,7/18/2022 10:49,,688,0.254
,7/18/2022 10:50,,689,0.254
,7/18/2022 10:51,,690,0.254
,7/18/2022 10:52,,691,0.254
,7/18/2022 10:53,,692,0.254
,7/18/2022 10:54,,693,0.254
,7/18/2022 10:55,,694,0.254
,7/18/2022 10:55,,695,0.254
,7/18/2022 10:55,,696,0.254
,7/18/2022 10:56,,697,0.254
,7/18/2022 10:56,,698,0.254
,7/18/2022 10:58,,699,0.254
,7/18/2022 10:59,,700,0.254
,7/18/2022 11:00,20.329,,
,7/18/2022 11:00,,701,0.254
,7/18/2022 11:01,,702,0.254
,7/18/2022 11:02,,703,0.254
,7/18/2022 11:05,,704,0.254
,7/18/2022 11:08,,705,0.254
,7/18/2022 11:12,,706,0.254
,7/18/2022 11:15,,707,0.254
,7/18/2022 11:17,,708,0.254
,7/18/2022 11:24,,709,0.254
,7/18/2022 12:00,15.378,,
,7/18/2022 13:00,29.452,,
,7/18/2022 14:00,26.683,,
,7/18/2022 15:00,28.555,,
,7/18/2022 16:00,21.187,,
,7/18/2022 17:00,22.238,,
,7/18/2022 18:00,18.806,,
,7/18/2022 19:00,15.951,,
,7/18/2022 20:00,13.846,,
,7/18/2022 21:00,12.883,,
,7/18/2022 22:00,12.497,,
,7/18/2022 23:00,12.013,,
,7/19/2022 0:00,11.431,,
,7/19/2022 1:00,10.846,,
,7/19/2022 2:00,10.651,,
,7/19/2022 3:00,10.357,,
,7/19/2022 4:00,10.259,,
,7/19/2022 5:00,10.063,,
,7/19/2022 6:00,10.259,,
,7/19/2022 7:00,11.722,,
,7/19/2022 8:00,12.401,,
,7/19/2022 9:00,15.187,,
,7/19/2022 10:00,25.805,,
,7/19/2022 11:00,35.435,,
,7/19/2022 12:00,38.046,,
,7/19/2022 13:00,40.415,,
,7/19/2022 14:00,42.282,,
,7/19/2022 15:00,42.878,,
,7/19/2022 16:00,42.046,,
,7/19/2022 17:00,38.938,,
,7/19/2022 18:00,25.61,,
,7/19/2022 19:00,21.664,,
,7/19/2022 20:00,19.567,,
,7/19/2022 21:00,17.475,,
,7/19/2022 22:00,16.427,,
,7/19/2022 23:00,15.855,,
,7/20/2022 0:00,15.378,,
,7/20/2022 1:00,14.996,,
,7/20/2022 2:00,14.23,,
,7/20/2022 3:00,13.365,,
,7/20/2022 4:00,12.787,,
,7/20/2022 5:00,12.304,,
,7/20/2022 6:00,12.207,,
,7/20/2022 7:00,12.207,,
,7/20/2022 8:00,13.365,,
,7/20/2022 9:00,16.903,,
,7/20/2022 10:00,27.862,,
,7/20/2022 11:00,38.046,,
,7/20/2022 12:00,42.401,,
,7/20/2022 13:00,44.58,,
,7/20/2022 14:00,45.829,,
,7/20/2022 15:00,46.465,,
,7/20/2022 16:00,45.577,,
,7/20/2022 17:00,43.118,,
,7/20/2022 18:00,28.06,,
,7/20/2022 19:00,23.581,,
,7/20/2022 20:00,20.71,,
,7/20/2022 21:00,18.521,,
,7/20/2022 22:00,17.475,,
,7/20/2022 23:00,16.523,,
,7/21/2022 0:00,15.855,,
,7/21/2022 1:00,15.091,,
,7/21/2022 2:00,14.517,,
,7/21/2022 3:00,14.134,,
,7/21/2022 4:00,13.654,,
,7/21/2022 5:00,13.365,,
,7/21/2022 6:00,13.173,,
,7/21/2022 7:00,12.98,,
,7/21/2022 8:00,14.23,,
,7/21/2022 9:00,18.331,,
,7/21/2022 10:00,29.152,,
,7/21/2022 11:00,39.843,,
,7/21/2022 12:00,41.575,,
,7/21/2022 13:00,45.956,,
,7/21/2022 14:00,47.499,,
,7/21/2022 15:00,47.499,,
,7/21/2022 16:00,47.892,,
,7/21/2022 17:00,44.704,,
,7/21/2022 18:00,28.655,,
,7/21/2022 19:00,24.158,,
,7/21/2022 20:00,20.996,,
,7/21/2022 21:00,18.711,,
,7/21/2022 22:00,17.76,,
,7/21/2022 23:00,17.189,,
,7/22/2022 0:00,16.618,,
,7/22/2022 1:00,15.951,,
,7/22/2022 2:00,15.187,,
,7/22/2022 3:00,14.421,,
,7/22/2022 4:00,13.654,,
,7/22/2022 5:00,13.173,,
,7/22/2022 6:00,12.883,,
,7/22/2022 7:00,12.787,,
,7/22/2022 8:00,13.942,,
,7/22/2022 9:00,17.57,,
,7/22/2022 10:00,27.665,,
,7/22/2022 11:00,37.274,,
,7/22/2022 12:00,44.704,,
,7/22/2022 13:00,39.502,,
,7/22/2022 14:00,34.585,,
,7/22/2022 15:00,23.196,,
,7/22/2022 16:00,37.935,,
,7/22/2022 17:00,39.843,,
,7/22/2022 18:00,25.125,,
,7/22/2022 19:00,20.234,,
,7/22/2022 20:00,17.665,,
,7/22/2022 21:00,16.141,,
,7/22/2022 22:00,15.473,,
,7/22/2022 23:00,14.9,,
,7/23/2022 0:00,14.325,,
,7/23/2022 1:00,13.846,,
,7/23/2022 2:00,13.365,,
,7/23/2022 3:00,12.883,,
,7/23/2022 4:00,12.401,,
,7/23/2022 5:00,12.11,,
,7/23/2022 6:00,12.207,,
,7/23/2022 7:00,12.69,,
,7/23/2022 8:00,14.325,,
,7/23/2022 9:00,17.379,,
,7/23/2022 10:00,28.06,,
,7/23/2022 11:00,38.714,,
,7/23/2022 12:00,45.076,,
,7/23/2022 13:00,44.58,,
,7/23/2022 14:00,34.903,,
,7/23/2022 15:00,28.159,,
,7/23/2022 16:00,26,,
,7/23/2022 17:00,35.009,,
,7/23/2022 18:00,24.835,,
,7/23/2022 19:00,19.662,,
,7/23/2022 20:00,17.665,,
,7/23/2022 21:00,16.141,,
,7/23/2022 22:00,15.473,,
,7/23/2022 23:00,14.9,,
,7/24/2022 0:00,14.421,,
,7/24/2022 1:00,13.942,,
,7/24/2022 2:00,13.365,,
,7/24/2022 3:00,12.98,,
,7/24/2022 4:00,12.594,,
,7/24/2022 5:00,12.401,,
,7/24/2022 6:00,12.497,,
,7/24/2022 7:00,12.69,,
,7/24/2022 8:00,13.942,,
,7/24/2022 9:00,17.57,,
,7/24/2022 10:00,28.258,,
,7/24/2022 11:00,39.276,,
,7/24/2022 12:00,44.828,,
,7/24/2022 13:00,45.577,,
,7/24/2022 14:00,44.828,,
,7/24/2022 15:00,46.083,,
,7/24/2022 16:00,46.083,,
,7/24/2022 17:00,36.946,,
,7/24/2022 18:00,26.488,,
,7/24/2022 19:00,21.951,,
,7/24/2022 20:00,19.758,,
,7/24/2022 21:00,18.616,,
,7/24/2022 22:00,18.14,,
,7/24/2022 23:00,18.236,,
,7/25/2022 0:00,18.236,,
,7/25/2022 1:00,17.855,,
,7/25/2022 2:00,17.855,,
,7/25/2022 3:00,17.284,,
,7/25/2022 4:00,16.713,,
,7/25/2022 5:00,15.855,,
,7/25/2022 6:00,15.569,,
,7/25/2022 7:00,14.996,,
,7/25/2022 8:00,15.569,,
,7/25/2022 9:00,18.806,,
,7/25/2022 10:00,29.152,,
,7/25/2022 11:00,39.615,,
,7/25/2022 12:00,45.326,,
,7/25/2022 13:00,48.955,,
,7/25/2022 14:00,41.575,,
,7/25/2022 15:00,47.109,,
,7/25/2022 16:00,49.632,,
,7/25/2022 17:00,42.282,,
,7/25/2022 18:00,28.159,,
,7/25/2022 19:00,22.525,,
,7/25/2022 20:00,20.329,,
,7/25/2022 21:00,18.806,,
,7/25/2022 22:00,17.76,,
,7/25/2022 23:00,17.094,,
,7/26/2022 0:00,16.427,,
,7/26/2022 1:00,15.951,,
,7/26/2022 2:00,15.473,,
,7/26/2022 3:00,14.996,,
,7/26/2022 4:00,14.421,,
,7/26/2022 5:00,14.134,,
,7/26/2022 6:00,13.942,,
,7/26/2022 7:00,13.846,,
,7/26/2022 8:00,14.9,,
,7/26/2022 9:00,18.616,,
,7/26/2022 10:00,29.352,,
,7/26/2022 11:00,40.071,,
,7/26/2022 12:00,46.337,,
,7/26/2022 13:00,49.496,,
,7/26/2022 14:00,50.734,,
,7/26/2022 15:00,51.436,,
,7/26/2022 16:00,51.863,,
,7/26/2022 17:00,47.368,,
,7/26/2022 18:00,31.676,,
,7/26/2022 19:00,24.641,,
,7/26/2022 20:00,21.76,,
,7/26/2022 21:00,20.234,,
,7/26/2022 22:00,19.092,,
,7/26/2022 23:00,18.426,,
,7/27/2022 0:00,17.855,,
,7/27/2022 1:00,17.284,,
,7/27/2022 2:00,16.713,,
,7/27/2022 3:00,16.141,,
,7/27/2022 4:00,15.664,,
,7/27/2022 5:00,15.378,,
,7/27/2022 6:00,15.473,,
,7/27/2022 7:00,15.473,,
,7/27/2022 8:00,16.523,,
,7/27/2022 9:00,20.234,,
,7/27/2022 10:00,30.862,,
,7/27/2022 11:00,41.458,,
,7/27/2022 12:00,47.76,,
,7/27/2022 13:00,51.436,,
,7/27/2022 14:00,52.873,,
,7/27/2022 15:00,53.757,,
,7/27/2022 16:00,54.056,,
,7/27/2022 17:00,49.632,,
,7/27/2022 18:00,31.37,,
,7/27/2022 19:00,25.416,,
,7/27/2022 20:00,22.908,,
,7/27/2022 21:00,21.378,,
,7/27/2022 22:00,20.519,,
,7/27/2022 23:00,19.948,,
,7/28/2022 0:00,19.472,,
,7/28/2022 1:00,18.901,,
,7/28/2022 2:00,18.331,,
,7/28/2022 3:00,17.76,,
,7/28/2022 4:00,17.284,,
,7/28/2022 5:00,16.808,,
,7/28/2022 6:00,16.713,,
,7/28/2022 7:00,16.713,,
,7/28/2022 8:00,17.379,,
,7/28/2022 9:00,21.187,,
,7/28/2022 10:00,31.88,,
,7/28/2022 11:00,41.928,,
,7/28/2022 12:00,47.629,,
,7/28/2022 13:00,51.295,,
,7/28/2022 14:00,49.632,,
,7/28/2022 15:00,49.496,,
,7/28/2022 16:00,44.211,,
,7/28/2022 17:00,33.848,,
,7/28/2022 18:00,30.255,,
,7/28/2022 19:00,27.075,,
,7/28/2022 20:00,24.351,,
,7/28/2022 21:00,22.717,,
,7/28/2022 22:00,22.142,,
,7/28/2022 23:00,21.569,,
,7/29/2022 0:00,21.091,,
,7/29/2022 1:00,20.329,,
,7/29/2022 2:00,19.567,,
,7/29/2022 3:00,18.901,,
,7/29/2022 4:00,18.236,,
,7/29/2022 5:00,17.855,,
,7/29/2022 6:00,17.76,,
,7/29/2022 7:00,18.045,,
,7/29/2022 8:00,19.948,,
,7/29/2022 9:00,22.429,,
,7/29/2022 10:00,31.983,,
,7/29/2022 11:00,41.225,,
,7/29/2022 12:00,48.155,,
,7/29/2022 13:00,48.288,,
,7/29/2022 14:00,48.955,,
,7/29/2022 15:00,51.154,,
,7/29/2022 16:00,42.998,,
,7/29/2022 17:00,43.844,,
,7/29/2022 18:00,31.064,,
,7/29/2022 19:00,25.708,,
,7/29/2022 20:00,23.388,,
,7/29/2022 21:00,21.855,,
,7/29/2022 22:00,20.615,,
,7/29/2022 23:00,19.567,,
,7/30/2022 0:00,18.901,,
,7/30/2022 1:00,18.426,,
,7/30/2022 2:00,17.665,,
,7/30/2022 3:00,17.189,,
,7/30/2022 4:00,16.523,,
,7/30/2022 5:00,16.237,,
,7/30/2022 6:00,16.427,,
,7/30/2022 7:00,16.713,,
,7/30/2022 8:00,17.379,,
,7/30/2022 9:00,20.805,,
,7/30/2022 10:00,30.862,,
,7/30/2022 11:00,39.615,,
,7/30/2022 12:00,47.629,,
,7/30/2022 13:00,51.72,,
,7/30/2022 14:00,52.582,,
,7/30/2022 15:00,53.166,,
,7/30/2022 16:00,53.019,,
,7/30/2022 17:00,48.687,,
,7/30/2022 18:00,31.472,,
,7/30/2022 19:00,25.416,,
,7/30/2022 20:00,22.908,,
,7/30/2022 21:00,21.76,,
,7/30/2022 22:00,21.378,,
,7/30/2022 23:00,20.519,,
,7/31/2022 0:00,19.662,,
,7/31/2022 1:00,18.901,,
,7/31/2022 2:00,18.236,,
,7/31/2022 3:00,17.57,,
,7/31/2022 4:00,16.999,,
,7/31/2022 5:00,16.427,,
,7/31/2022 6:00,16.237,,
,7/31/2022 7:00,16.237,,
,7/31/2022 8:00,17.094,,
,7/31/2022 9:00,20.615,,
,7/31/2022 10:00,30.862,,
,7/31/2022 11:00,39.276,,
,7/31/2022 12:00,47.368,,
,7/31/2022 13:00,49.632,,
,7/31/2022 14:00,50.318,,
,7/31/2022 15:00,50.595,,
,7/31/2022 16:00,50.18,,
,7/31/2022 17:00,46.21,,
,7/31/2022 18:00,31.88,,
,7/31/2022 19:00,27.272,,
,7/31/2022 20:00,24.158,,
,7/31/2022 21:00,21.473,,
,7/31/2022 22:00,20.043,,
,7/31/2022 23:00,19.092,,
,8/1/2022 0:00,18.521,,
,8/1/2022 1:00,17.76,,
,8/1/2022 2:00,16.903,,
,8/1/2022 3:00,16.141,,
,8/1/2022 4:00,15.569,,
,8/1/2022 5:00,15.569,,
,8/1/2022 6:00,15.091,,
,8/1/2022 7:00,15.378,,
,8/1/2022 8:00,17.284,,
,8/1/2022 9:00,21.76,,
,8/1/2022 10:00,30.963,,
,8/1/2022 11:00,36.62,,
,8/1/2022 12:00,43.48,,
,8/1/2022 13:00,44.334,,
,8/1/2022 14:00,41.692,,
,8/1/2022 15:00,37.384,,
,8/1/2022 16:00,33.43,,
,8/1/2022 17:00,32.394,,
,8/1/2022 18:00,28.555,,
,8/1/2022 19:00,25.902,,
,8/1/2022 20:00,23.292,,
,8/1/2022 21:00,21.569,,
,8/1/2022 22:00,21.091,,
,8/1/2022 23:00,19.853,,
,8/2/2022 0:00,18.711,,
,8/2/2022 1:00,17.094,,
,8/2/2022 2:00,15.855,,
,8/2/2022 3:00,15.091,,
,8/2/2022 4:00,14.325,,
,8/2/2022 5:00,13.846,,
,8/2/2022 6:00,13.75,,
,8/2/2022 7:00,14.421,,
,8/2/2022 8:00,16.332,,
,8/2/2022 9:00,19.662,,
,8/2/2022 10:00,27.665,,
,8/2/2022 11:00,29.152,,
,8/2/2022 12:00,35.864,,
,8/2/2022 13:00,42.282,,
,8/2/2022 14:00,44.211,,
,8/2/2022 15:00,39.05,,
,8/2/2022 16:00,42.282,,
,8/2/2022 17:00,33.743,,
,8/2/2022 18:00,25.805,,
,8/2/2022 19:00,22.142,,
,8/2/2022 20:00,18.996,,
,8/2/2022 21:00,17.284,,
,8/2/2022 22:00,16.332,,
,8/2/2022 23:00,15.569,,
,8/3/2022 0:00,14.709,,
,8/3/2022 1:00,14.325,,
,8/3/2022 2:00,13.846,,
,8/3/2022 3:00,13.269,,
,8/3/2022 4:00,12.69,,
,8/3/2022 5:00,12.401,,
,8/3/2022 6:00,12.304,,
,8/3/2022 7:00,12.98,,
,8/3/2022 8:00,13.461,,
,8/3/2022 9:00,17.094,,
,8/3/2022 10:00,26.977,,
,8/3/2022 11:00,32.704,,
,8/3/2022 12:00,39.389,,
,8/3/2022 13:00,42.639,,
,8/3/2022 14:00,44.952,,
,8/3/2022 15:00,45.326,,
,8/3/2022 16:00,45.452,,
,8/3/2022 17:00,39.729,,
,8/3/2022 18:00,26,,
,8/3/2022 19:00,21.951,,
,8/3/2022 20:00,18.711,,
,8/3/2022 21:00,17.284,,
,8/3/2022 22:00,18.236,,
,8/3/2022 23:00,17.76,,
,8/4/2022 0:00,17.284,,
,8/4/2022 1:00,16.237,,
,8/4/2022 2:00,15.951,,
,8/4/2022 3:00,16.808,,
,8/4/2022 4:00,17.379,,
,8/4/2022 5:00,17.189,,
,8/4/2022 5:22,,710,0.254
,8/4/2022 5:41,,711,0.254
