"TOA5","Seed22","CR1000X","12231","CR1000X.Std.03.02","CPU:SEED22.CR1X","58640","RainEvent"
"TIMESTAMP","RECORD","Rain_TB_Tot"
"TS","RN","mm"
"","","Tot"
"2022-06-13 07:25:20",689,0.1
"2022-06-13 07:28:20",690,0.1
"2022-06-13 07:30:40",691,0.1
"2022-06-13 07:32:40",692,0.1
"2022-06-13 07:34:30",693,0.1
"2022-06-13 07:36:30",694,0.1
"2022-06-13 07:39:00",695,0.1
"2022-06-13 07:42:20",696,0.1
"2022-06-13 07:45:20",697,0.1
"2022-06-13 07:48:10",698,0.1
"2022-06-13 07:51:00",699,0.1
"2022-06-13 07:54:30",700,0.1
"2022-06-13 07:57:50",701,0.1
"2022-06-13 08:01:00",702,0.1
"2022-06-13 08:03:30",703,0.1
"2022-06-13 08:05:10",704,0.1
"2022-06-13 08:07:30",705,0.1
"2022-06-13 08:11:00",706,0.1
"2022-06-13 08:15:20",707,0.1
"2022-06-13 08:20:20",708,0.1
"2022-06-13 08:26:30",709,0.1
"2022-06-13 08:31:50",710,0.1
"2022-06-13 08:37:30",711,0.1
"2022-06-13 08:44:30",712,0.1
"2022-06-13 08:51:30",713,0.1
"2022-06-13 08:58:10",714,0.1
"2022-06-13 09:06:00",715,0.1
"2022-06-13 09:20:30",716,0.1
"2022-06-13 09:27:30",717,0.1
"2022-06-13 09:36:50",718,0.1
"2022-06-13 09:42:50",719,0.1
"2022-06-13 09:49:30",720,0.1
"2022-06-13 09:59:10",721,0.1
"2022-06-13 10:08:10",722,0.1
"2022-06-13 10:16:10",723,0.1
"2022-06-13 10:27:10",724,0.1
"2022-06-13 10:39:20",725,0.1
"2022-06-13 10:54:00",726,0.1
"2022-06-13 11:01:30",727,0.1
"2022-06-13 11:08:10",728,0.1
"2022-06-13 11:17:40",729,0.1
"2022-06-13 11:29:00",730,0.1
"2022-06-13 11:38:20",731,0.1
"2022-06-13 11:48:20",732,0.1
"2022-06-13 11:58:00",733,0.1
"2022-06-13 12:08:00",734,0.1
"2022-06-13 12:19:00",735,0.1
"2022-06-13 12:27:20",736,0.1
"2022-06-13 12:35:10",737,0.1
"2022-06-13 12:43:10",738,0.1
"2022-06-13 12:52:20",739,0.1
"2022-06-13 13:05:00",740,0.1
"2022-06-13 13:17:10",741,0.1
"2022-06-13 13:30:10",742,0.1
"2022-06-13 13:40:30",743,0.1
"2022-06-13 13:52:20",744,0.1
"2022-06-13 14:02:50",745,0.1
"2022-06-13 14:12:30",746,0.1
"2022-06-13 14:23:40",747,0.1
"2022-06-13 14:35:40",748,0.1
"2022-06-13 14:48:40",749,0.1
"2022-06-13 15:01:20",750,0.1
"2022-06-13 15:16:20",751,0.1
"2022-06-13 15:34:00",752,0.1
"2022-06-13 16:10:20",753,0.1
"2022-06-13 17:15:10",754,0.1
"2022-06-13 17:40:00",755,0.1
"2022-06-13 17:53:30",756,0.1
"2022-06-13 18:03:10",757,0.1
"2022-06-13 18:16:00",758,0.1
"2022-06-13 18:25:40",759,0.1
"2022-06-13 18:34:10",760,0.1
"2022-06-13 18:44:30",761,0.1
"2022-06-13 18:52:30",762,0.1
"2022-06-13 19:02:50",763,0.1
"2022-06-13 19:09:00",764,0.1
"2022-06-13 19:15:50",765,0.1
"2022-06-13 19:24:20",766,0.1
"2022-06-13 19:34:20",767,0.1
"2022-06-13 19:46:20",768,0.1
"2022-06-13 19:53:20",769,0.1
"2022-06-13 19:59:20",770,0.1
"2022-06-13 20:06:10",771,0.1
"2022-06-13 20:14:00",772,0.1
"2022-06-13 20:22:00",773,0.1
"2022-06-13 20:28:30",774,0.1
"2022-06-13 20:33:40",775,0.1
"2022-06-13 20:39:20",776,0.1
"2022-06-13 20:44:30",777,0.1
"2022-06-13 20:49:10",778,0.1
"2022-06-13 20:54:20",779,0.1
"2022-06-13 21:00:00",780,0.1
"2022-06-13 21:06:30",781,0.1
"2022-06-13 21:14:00",782,0.1
"2022-06-13 21:22:00",783,0.1
"2022-06-13 21:30:00",784,0.1
"2022-06-13 21:36:50",785,0.1
"2022-06-13 21:44:50",786,0.1
"2022-06-13 21:54:40",787,0.1
"2022-06-13 22:04:20",788,0.1
"2022-06-13 22:14:10",789,0.1
"2022-06-13 22:22:50",790,0.1
"2022-06-13 22:29:50",791,0.1
"2022-06-13 22:37:50",792,0.1
"2022-06-13 22:44:10",793,0.1
"2022-06-13 22:51:10",794,0.1
"2022-06-13 22:57:30",795,0.1
"2022-06-13 23:05:40",796,0.1
"2022-06-13 23:16:00",797,0.1
"2022-06-13 23:30:10",798,0.1
"2022-06-13 23:42:30",799,0.1
"2022-06-13 23:54:20",800,0.1
"2022-06-14 00:07:50",801,0.1
"2022-06-14 00:17:10",802,0.1
"2022-06-14 00:27:20",803,0.1
"2022-06-14 00:36:20",804,0.1
"2022-06-14 00:46:00",805,0.1
"2022-06-14 00:56:20",806,0.1
"2022-06-14 01:09:40",807,0.1
"2022-06-14 01:22:10",808,0.1
"2022-06-14 01:39:00",809,0.1
"2022-06-14 02:02:00",810,0.1
"2022-06-14 02:12:00",811,0.1
"2022-06-14 02:23:20",812,0.1
"2022-06-14 02:35:10",813,0.1
"2022-06-14 02:45:10",814,0.1
"2022-06-14 02:55:50",815,0.1
"2022-06-14 03:07:10",816,0.1
"2022-06-14 03:15:40",817,0.1
"2022-06-14 03:21:30",818,0.1
"2022-06-14 03:27:30",819,0.1
"2022-06-14 03:34:00",820,0.1
"2022-06-14 03:43:40",821,0.1
"2022-06-14 04:16:40",822,0.1
"2022-06-14 04:57:10",823,0.1
"2022-06-14 05:47:50",824,0.1
"2022-06-14 06:23:10",825,0.1
"2022-06-14 07:29:30",826,0.1
"2022-06-16 12:36:50",827,0.1
"2022-06-16 12:50:00",828,0.1
"2022-06-16 13:12:30",829,0.1
"2022-06-16 13:13:30",830,0.1
"2022-06-16 13:14:50",831,0.1
"2022-06-16 14:11:20",832,0.1
"2022-06-16 14:12:50",833,0.1
"2022-06-16 14:15:40",834,0.1
"2022-06-16 14:16:50",835,0.1
"2022-06-16 14:17:50",836,0.1
"2022-06-16 14:20:00",837,0.1
"2022-06-16 14:22:00",838,0.1
"2022-06-16 14:22:30",839,0.1
"2022-06-16 14:23:00",840,0.1
"2022-06-16 14:23:30",841,0.1
"2022-06-16 14:24:40",842,0.1
"2022-06-16 15:10:20",843,0.1
"2022-06-16 15:13:10",844,0.1
"2022-06-16 15:55:00",845,0.1
"2022-06-16 15:56:30",846,0.1
"2022-06-16 15:59:50",847,0.1
"2022-06-19 00:27:10",848,0.1
"2022-06-19 03:08:50",849,0.1
"2022-06-19 03:19:40",850,0.1
"2022-06-20 11:57:40",851,0.1
"2022-06-20 12:00:40",852,0.1
"2022-06-20 12:03:20",853,0.1
"2022-06-20 12:04:20",854,0.1
"2022-06-20 12:05:50",855,0.1
"2022-06-20 12:08:10",856,0.1
"2022-06-20 12:10:50",857,0.1
"2022-06-21 22:42:00",858,0.1
"2022-06-22 04:41:50",859,0.1
"2022-06-22 05:52:40",860,0.1
"2022-06-22 06:16:10",861,0.1
"2022-06-22 08:56:30",862,0.1
"2022-06-22 14:10:40",863,0.1
"2022-06-22 14:11:10",864,0.1
"2022-06-22 14:11:20",865,0.1
"2022-06-22 14:11:50",866,0.1
"2022-06-22 16:52:50",867,0.1
"2022-06-22 17:01:00",868,0.1
"2022-06-22 17:05:30",869,0.1
"2022-06-22 17:05:50",870,0.1
"2022-06-22 17:06:00",871,0.1
"2022-06-22 17:06:20",872,0.1
"2022-06-22 17:06:50",873,0.1
"2022-06-22 17:07:20",874,0.1
"2022-06-22 17:07:30",875,0.1
"2022-06-22 17:08:30",876,0.1
"2022-06-22 17:10:20",877,0.1
"2022-06-22 17:20:30",878,0.1
"2022-06-22 17:22:40",879,0.1
"2022-06-22 17:22:50",880,0.1
"2022-06-22 17:23:00",881,0.1
"2022-06-22 17:23:10",882,0.1
"2022-06-22 17:23:20",883,0.1
"2022-06-22 17:23:40",884,0.1
"2022-06-22 17:24:20",885,0.1
"2022-06-22 17:25:20",886,0.1
"2022-06-22 17:26:10",887,0.1
"2022-06-22 17:27:00",888,0.1
"2022-06-22 17:28:10",889,0.1
"2022-06-22 17:29:00",890,0.1
"2022-06-22 17:29:40",891,0.1
"2022-06-22 17:30:40",892,0.1
"2022-06-22 17:33:30",893,0.1
"2022-06-22 17:36:00",894,0.1
"2022-06-22 17:39:10",895,0.1
"2022-06-22 17:40:40",896,0.1
"2022-06-22 17:42:10",897,0.1
"2022-06-22 17:47:10",898,0.1
"2022-06-22 18:41:00",899,0.1
"2022-06-22 19:07:00",900,0.1
"2022-06-22 19:08:40",901,0.1
"2022-06-22 19:13:20",902,0.1
"2022-06-22 19:17:10",903,0.1
"2022-06-22 19:18:10",904,0.1
"2022-06-22 19:19:00",905,0.1
"2022-06-22 19:20:00",906,0.1
"2022-06-22 19:30:00",907,0.1
"2022-06-22 19:37:40",908,0.1
"2022-06-22 19:38:20",909,0.1
"2022-06-22 19:39:10",910,0.1
"2022-06-22 19:41:20",911,0.1
"2022-06-22 19:46:30",912,0.1
"2022-06-23 00:14:10",913,0.1
"2022-06-28 13:26:50",914,0.1
"2022-06-28 13:27:40",915,0.1
"2022-06-28 13:28:30",916,0.1
"2022-06-28 13:28:50",917,0.1
"2022-06-28 13:29:20",918,0.1
"2022-06-28 13:29:50",919,0.1
"2022-06-28 13:30:10",920,0.1
"2022-06-28 13:31:10",921,0.1
"2022-06-28 13:32:40",922,0.1
"2022-06-28 13:34:00",923,0.1
"2022-06-29 04:06:20",924,0.1
"2022-06-29 05:27:30",925,0.1
"2022-07-03 07:06:20",926,0.1
"2022-07-03 07:07:50",927,0.1
"2022-07-03 07:08:40",928,0.1
"2022-07-03 07:09:10",929,0.1
"2022-07-03 07:10:30",930,0.1
"2022-07-03 07:11:30",931,0.1
"2022-07-03 07:12:10",932,0.1
"2022-07-03 07:13:30",933,0.1
"2022-07-03 07:16:10",934,0.1
"2022-07-03 07:33:50",935,0.1
"2022-07-03 08:18:00",936,0.1
"2022-07-03 08:29:20",937,0.1
"2022-07-03 08:30:30",938,0.1
"2022-07-03 08:31:30",939,0.1
"2022-07-03 08:31:50",940,0.1
"2022-07-03 08:37:00",941,0.1
"2022-07-03 10:52:40",942,0.1
"2022-07-03 11:00:30",943,0.1
"2022-07-03 11:55:20",944,0.1
"2022-07-03 15:39:20",945,0.1
"2022-07-03 15:40:20",946,0.1
"2022-07-03 15:40:50",947,0.1
"2022-07-03 15:41:30",948,0.1
"2022-07-03 15:42:40",949,0.1
"2022-07-03 15:47:20",950,0.1
"2022-07-03 15:57:00",951,0.1
"2022-07-03 16:00:30",952,0.1
"2022-07-03 16:02:30",953,0.1
"2022-07-03 16:04:30",954,0.1
"2022-07-03 16:07:10",955,0.1
"2022-07-03 16:09:10",956,0.1
"2022-07-03 16:10:30",957,0.1
"2022-07-03 16:12:20",958,0.1
"2022-07-03 16:13:30",959,0.1
"2022-07-03 16:14:40",960,0.1
"2022-07-03 16:15:50",961,0.1
"2022-07-03 16:17:50",962,0.1
"2022-07-03 16:25:10",963,0.1
"2022-07-03 16:28:10",964,0.1
"2022-07-03 16:30:30",965,0.1
"2022-07-03 16:32:20",966,0.1
"2022-07-03 16:34:30",967,0.1
"2022-07-03 16:36:00",968,0.1
"2022-07-03 16:37:30",969,0.1
"2022-07-03 16:38:40",970,0.1
"2022-07-03 16:40:20",971,0.1
"2022-07-03 16:42:20",972,0.1
"2022-07-03 16:44:10",973,0.1
"2022-07-03 16:45:50",974,0.1
"2022-07-03 16:48:00",975,0.1
"2022-07-03 16:53:50",976,0.1
"2022-07-03 16:56:40",977,0.1
"2022-07-03 16:59:10",978,0.1
"2022-07-03 17:01:20",979,0.1
"2022-07-03 17:03:50",980,0.1
"2022-07-03 17:05:50",981,0.1
"2022-07-03 17:08:10",982,0.1
"2022-07-03 17:10:30",983,0.1
"2022-07-03 17:13:00",984,0.1
"2022-07-03 17:15:20",985,0.1
"2022-07-03 17:17:40",986,0.1
"2022-07-03 17:20:20",987,0.1
"2022-07-03 17:23:20",988,0.1
"2022-07-03 17:25:50",989,0.1
"2022-07-03 17:28:20",990,0.1
"2022-07-03 17:30:20",991,0.1
"2022-07-03 17:32:10",992,0.1
"2022-07-03 17:34:30",993,0.1
"2022-07-03 17:36:50",994,0.1
"2022-07-03 17:39:10",995,0.1
"2022-07-03 17:42:10",996,0.1
"2022-07-03 17:46:10",997,0.1
"2022-07-03 21:35:00",998,0.1
"2022-07-04 10:17:10",999,0.1
"2022-07-04 10:19:30",1000,0.1
"2022-07-04 10:25:10",1001,0.1
"2022-07-04 10:30:50",1002,0.1
"2022-07-04 10:33:00",1003,0.1
"2022-07-04 10:34:50",1004,0.1
"2022-07-04 10:37:40",1005,0.1
"2022-07-04 10:40:30",1006,0.1
"2022-07-04 10:43:30",1007,0.1
"2022-07-04 10:45:40",1008,0.1
"2022-07-04 10:48:20",1009,0.1
"2022-07-04 10:50:10",1010,0.1
"2022-07-04 10:52:10",1011,0.1
"2022-07-04 10:53:40",1012,0.1
"2022-07-04 10:55:10",1013,0.1
"2022-07-04 10:56:10",1014,0.1
"2022-07-04 10:57:10",1015,0.1
"2022-07-04 10:58:00",1016,0.1
"2022-07-04 10:58:50",1017,0.1
"2022-07-04 11:00:50",1018,0.1
"2022-07-04 12:46:50",1019,0.1
"2022-07-04 12:48:40",1020,0.1
"2022-07-04 12:50:20",1021,0.1
"2022-07-04 12:52:00",1022,0.1
"2022-07-04 12:54:20",1023,0.1
"2022-07-04 12:57:20",1024,0.1
"2022-07-04 13:01:00",1025,0.1
"2022-07-04 13:12:30",1026,0.1
"2022-07-04 13:15:30",1027,0.1
"2022-07-04 13:17:10",1028,0.1
"2022-07-04 13:18:50",1029,0.1
"2022-07-04 13:20:10",1030,0.1
"2022-07-04 13:21:10",1031,0.1
"2022-07-04 13:22:20",1032,0.1
"2022-07-04 13:23:20",1033,0.1
"2022-07-04 13:24:30",1034,0.1
"2022-07-04 13:25:40",1035,0.1
"2022-07-04 13:26:50",1036,0.1
"2022-07-04 13:28:00",1037,0.1
"2022-07-04 13:29:50",1038,0.1
"2022-07-04 13:31:10",1039,0.1
"2022-07-04 13:32:30",1040,0.1
"2022-07-04 13:34:00",1041,0.1
"2022-07-04 13:35:50",1042,0.1
"2022-07-04 13:37:20",1043,0.1
"2022-07-04 13:39:00",1044,0.1
"2022-07-04 13:40:30",1045,0.1
"2022-07-04 13:42:00",1046,0.1
"2022-07-04 13:44:00",1047,0.1
"2022-07-04 13:46:20",1048,0.1
"2022-07-04 13:48:10",1049,0.1
"2022-07-04 13:49:40",1050,0.1
"2022-07-04 13:50:50",1051,0.1
"2022-07-04 13:52:00",1052,0.1
"2022-07-04 13:53:10",1053,0.1
"2022-07-04 13:54:20",1054,0.1
"2022-07-04 13:55:40",1055,0.1
"2022-07-04 13:57:20",1056,0.1
"2022-07-04 13:59:00",1057,0.1
"2022-07-04 14:00:30",1058,0.1
"2022-07-04 14:02:00",1059,0.1
"2022-07-04 14:03:20",1060,0.1
"2022-07-04 14:04:50",1061,0.1
"2022-07-04 14:06:40",1062,0.1
"2022-07-04 14:08:30",1063,0.1
"2022-07-04 14:10:30",1064,0.1
"2022-07-04 14:12:50",1065,0.1
"2022-07-04 14:16:00",1066,0.1
"2022-07-04 14:20:40",1067,0.1
"2022-07-04 14:25:00",1068,0.1
"2022-07-04 14:27:50",1069,0.1
"2022-07-04 14:31:30",1070,0.1
"2022-07-04 14:38:00",1071,0.1
"2022-07-04 15:26:10",1072,0.1
"2022-07-04 15:39:40",1073,0.1
"2022-07-06 11:29:30",1074,0.1
"2022-07-06 11:37:00",1075,0.1
"2022-07-06 11:39:40",1076,0.1
"2022-07-06 11:43:50",1077,0.1
"2022-07-06 13:15:20",1078,0.1
"2022-07-06 13:24:00",1079,0.1
"2022-07-06 13:35:20",1080,0.1
"2022-07-07 12:07:10",1081,0.1
"2022-07-18 10:51:50",1082,0.1
"2022-07-18 10:53:00",1083,0.1
"2022-07-18 10:54:10",1084,0.1
"2022-07-18 10:55:10",1085,0.1
"2022-07-18 10:55:50",1086,0.1
"2022-07-18 10:56:30",1087,0.1
"2022-07-18 10:56:50",1088,0.1
"2022-07-18 10:57:20",1089,0.1
"2022-07-18 10:58:00",1090,0.1
"2022-07-18 10:58:50",1091,0.1
"2022-07-18 10:59:20",1092,0.1
"2022-07-18 11:00:00",1093,0.1
"2022-07-18 11:00:40",1094,0.1
"2022-07-18 11:01:40",1095,0.1
"2022-07-18 11:02:20",1096,0.1
"2022-07-18 11:03:10",1097,0.1
"2022-07-18 11:04:40",1098,0.1
"2022-07-18 11:07:10",1099,0.1
"2022-07-18 11:12:20",1100,0.1
"2022-07-18 11:14:00",1101,0.1
"2022-07-18 11:15:30",1102,0.1
"2022-07-18 11:17:00",1103,0.1
"2022-07-18 11:18:30",1104,0.1
"2022-07-18 11:19:50",1105,0.1
"2022-07-18 11:21:10",1106,0.1
"2022-07-18 11:22:10",1107,0.1
"2022-07-18 11:23:30",1108,0.1
"2022-07-18 11:28:40",1109,0.1
"2022-08-04 05:24:30",1110,0.1
"2022-08-04 05:28:40",1111,0.1
"2022-08-04 05:36:20",1112,0.1
"2022-08-04 05:43:00",1113,0.1
"2022-08-04 05:46:10",1114,0.1
"2022-08-04 05:48:50",1115,0.1
"2022-08-04 05:54:10",1116,0.1
"2022-08-04 06:02:30",1117,0.1
"2022-08-04 06:22:20",1118,0.1
"2022-08-04 06:31:00",1119,0.1
"2022-08-04 06:42:40",1120,0.1
"2022-08-04 06:54:00",1121,0.1
"2022-08-04 07:17:10",1122,0.1
"2022-08-04 07:28:10",1123,0.1
"2022-08-04 07:40:10",1124,0.1
"2022-08-04 14:51:10",1125,0.1
"2022-08-04 14:51:50",1126,0.1
"2022-08-04 14:52:20",1127,0.1
"2022-08-04 14:53:00",1128,0.1
"2022-08-04 15:06:10",1129,0.1
"2022-08-04 15:10:30",1130,0.1
"2022-08-04 15:12:20",1131,0.1
"2022-08-04 15:15:00",1132,0.1
"2022-08-04 15:15:40",1133,0.1
"2022-08-04 15:21:10",1134,0.1
"2022-08-04 15:36:30",1135,0.1
"2022-08-04 15:39:50",1136,0.1
"2022-08-04 15:40:00",1137,0.1
"2022-08-04 15:40:20",1138,0.1
"2022-08-04 15:40:50",1139,0.1
"2022-08-04 15:41:10",1140,0.1
"2022-08-04 15:41:40",1141,0.1
"2022-08-04 15:42:10",1142,0.1
"2022-08-04 15:42:50",1143,0.1
"2022-08-04 15:43:30",1144,0.1
"2022-08-04 15:44:00",1145,0.1
"2022-08-04 15:45:20",1146,0.1
"2022-08-04 16:03:50",1147,0.1
"2022-08-04 16:05:10",1148,0.1
"2022-08-04 16:06:00",1149,0.1
"2022-08-04 16:06:50",1150,0.1
"2022-08-04 16:09:30",1151,0.1
"2022-08-04 16:13:40",1152,0.1
"2022-08-04 16:17:20",1153,0.1
"2022-08-04 16:18:30",1154,0.1
"2022-08-04 16:20:30",1155,0.1
"2022-08-04 16:42:00",1156,0.1
"2022-08-04 16:49:50",1157,0.1
"2022-08-04 16:59:00",1158,0.1
"2022-08-05 01:24:50",1159,0.1
"2022-08-11 19:43:30",1160,0.1
"2022-08-11 19:48:00",1161,0.1
"2022-08-11 19:50:30",1162,0.1
"2022-08-11 19:51:30",1163,0.1
"2022-08-11 19:53:50",1164,0.1
"2022-08-12 18:27:00",1165,0.1
"2022-08-12 18:27:40",1166,0.1
"2022-08-12 18:28:30",1167,0.1
"2022-08-12 18:30:30",1168,0.1
"2022-08-12 18:51:20",1169,0.1
"2022-08-20 08:27:20",1170,0.1
"2022-08-20 08:27:40",1171,0.1
"2022-08-20 08:28:10",1172,0.1
"2022-08-20 08:28:30",1173,0.1
"2022-08-20 08:28:50",1174,0.1
"2022-08-20 08:29:10",1175,0.1
"2022-08-20 08:29:40",1176,0.1
"2022-08-20 08:30:50",1177,0.1
"2022-08-20 10:12:40",1178,0.1
"2022-08-23 16:22:20",1179,0.1
"2022-08-23 16:26:20",1180,0.1
"2022-08-23 16:32:30",1181,0.1
"2022-08-23 16:38:30",1182,0.1
"2022-08-23 17:00:40",1183,0.1
"2022-08-23 17:06:30",1184,0.1
"2022-08-25 10:47:50",1185,0.1
"2022-08-25 12:02:50",1186,0.1
"2022-08-25 12:05:40",1187,0.1
"2022-08-25 12:10:30",1188,0.1
"2022-08-25 20:51:50",1189,0.1
"2022-08-25 21:59:40",1190,0.1
"2022-08-26 04:43:30",1191,0.1
"2022-08-26 19:57:50",1192,0.1
"2022-08-26 19:58:10",1193,0.1
"2022-08-26 19:58:20",1194,0.1
"2022-08-26 19:58:30",1195,0.1
"2022-08-26 19:58:40",1196,0.1
"2022-08-26 19:58:50",1197,0.2
"2022-08-26 19:59:00",1198,0.1
"2022-08-26 19:59:10",1199,0.1
"2022-08-26 19:59:20",1200,0.1
"2022-08-26 19:59:30",1201,0.1
"2022-08-26 19:59:40",1202,0.1
"2022-08-26 20:00:20",1203,0.1
"2022-08-26 20:00:50",1204,0.1
"2022-08-26 20:01:30",1205,0.1
"2022-08-26 20:02:20",1206,0.1
"2022-08-26 20:05:30",1207,0.1
"2022-08-26 20:12:00",1208,0.1
"2022-08-26 20:25:40",1209,0.1
"2022-08-26 20:26:50",1210,0.1
"2022-08-26 21:46:50",1211,0.1
"2022-08-26 22:01:00",1212,0.1
"2022-08-26 22:04:40",1213,0.1
"2022-08-26 22:05:50",1214,0.1
"2022-08-26 22:06:30",1215,0.1
"2022-08-26 22:07:30",1216,0.1
"2022-08-26 22:07:50",1217,0.1
"2022-08-26 22:08:10",1218,0.1
"2022-08-26 22:08:50",1219,0.1
"2022-08-26 22:09:10",1220,0.1
"2022-08-26 22:09:20",1221,0.1
"2022-08-26 22:09:30",1222,0.1
"2022-08-26 22:09:50",1223,0.1
"2022-08-26 22:10:10",1224,0.1
"2022-08-26 22:11:10",1225,0.1
"2022-08-26 22:13:30",1226,0.1
"2022-08-26 23:32:20",1227,0.1
"2022-08-26 23:32:50",1228,0.1
"2022-08-26 23:33:20",1229,0.1
"2022-08-26 23:33:40",1230,0.1
"2022-08-26 23:34:10",1231,0.1
"2022-08-26 23:35:50",1232,0.1
"2022-08-26 23:51:50",1233,0.1
"2022-08-27 05:57:10",1234,0.1
"2022-09-14 03:50:20",1235,0.1
"2022-09-14 03:56:00",1236,0.1
"2022-09-14 03:59:40",1237,0.1
"2022-09-14 04:01:30",1238,0.1
"2022-09-14 04:02:30",1239,0.1
"2022-09-14 04:03:40",1240,0.1
"2022-09-14 04:05:10",1241,0.1
"2022-09-14 04:07:00",1242,0.1
"2022-09-14 04:08:50",1243,0.1
"2022-09-14 04:10:40",1244,0.1
"2022-09-14 04:13:00",1245,0.1
"2022-09-14 04:15:30",1246,0.1
"2022-09-14 04:17:40",1247,0.1
"2022-09-14 04:19:20",1248,0.1
"2022-09-14 04:20:50",1249,0.1
"2022-09-14 04:22:40",1250,0.1
"2022-09-14 04:24:40",1251,0.1
"2022-09-14 04:28:00",1252,0.1
"2022-09-14 04:29:30",1253,0.1
"2022-09-14 04:30:20",1254,0.1
"2022-09-14 04:31:10",1255,0.1
"2022-09-14 04:32:20",1256,0.1
"2022-09-14 04:33:20",1257,0.1
"2022-09-14 04:33:50",1258,0.1
"2022-09-14 04:34:20",1259,0.1
"2022-09-14 04:35:00",1260,0.1
"2022-09-14 04:35:50",1261,0.1
"2022-09-14 04:36:50",1262,0.1
"2022-09-14 04:38:00",1263,0.1
"2022-09-14 04:39:30",1264,0.1
"2022-09-14 04:40:30",1265,0.1
"2022-09-14 04:41:50",1266,0.1
"2022-09-14 04:43:10",1267,0.1
"2022-09-14 05:04:30",1268,0.1
"2022-09-14 05:29:50",1269,0.1
"2022-09-14 05:31:10",1270,0.1
"2022-09-14 05:32:20",1271,0.1
"2022-09-14 05:34:20",1272,0.1
"2022-09-14 05:38:40",1273,0.1
"2022-09-14 05:39:30",1274,0.1
"2022-09-14 05:39:40",1275,0.1
"2022-09-14 05:40:00",1276,0.1
"2022-09-14 05:40:20",1277,0.1
"2022-09-14 05:41:40",1278,0.1
"2022-09-14 05:44:50",1279,0.1
"2022-09-14 05:53:50",1280,0.1
"2022-09-14 05:55:10",1281,0.1
"2022-09-14 05:56:00",1282,0.1
"2022-09-14 05:57:30",1283,0.1
"2022-09-14 06:03:10",1284,0.1
"2022-09-14 07:14:30",1285,0.1
"2022-09-14 07:15:50",1286,0.1
"2022-09-14 07:17:00",1287,0.1
"2022-09-14 07:17:40",1288,0.1
"2022-09-14 07:18:00",1289,0.1
"2022-09-14 07:18:40",1290,0.1
"2022-09-14 07:20:10",1291,0.1
"2022-09-14 07:25:20",1292,0.1
"2022-09-14 07:30:00",1293,0.1
"2022-09-14 07:31:40",1294,0.1
"2022-09-14 07:32:50",1295,0.1
"2022-09-14 07:34:20",1296,0.1
"2022-09-14 07:38:30",1297,0.1
"2022-09-14 07:54:00",1298,0.1
"2022-09-14 07:58:10",1299,0.1
"2022-09-14 07:59:30",1300,0.1
"2022-09-14 08:00:30",1301,0.1
"2022-09-14 08:01:30",1302,0.1
"2022-09-14 08:02:50",1303,0.1
"2022-09-14 08:09:30",1304,0.1
"2022-09-14 08:32:50",1305,0.1
"2022-09-14 08:38:30",1306,0.1
"2022-09-14 08:43:50",1307,0.1
"2022-09-14 08:49:30",1308,0.1
"2022-09-14 08:51:30",1309,0.1
"2022-09-14 08:53:00",1310,0.1
"2022-09-14 08:55:10",1311,0.1
"2022-09-14 08:57:10",1312,0.1
"2022-09-14 08:59:10",1313,0.1
"2022-09-14 09:01:30",1314,0.1
"2022-09-14 09:03:30",1315,0.1
"2022-09-14 09:05:50",1316,0.1
"2022-09-14 09:07:40",1317,0.1
"2022-09-14 09:09:20",1318,0.1
"2022-09-14 09:10:50",1319,0.1
"2022-09-14 09:12:40",1320,0.1
"2022-09-14 09:14:30",1321,0.1
"2022-09-14 09:16:30",1322,0.1
"2022-09-14 09:18:30",1323,0.1
"2022-09-14 09:20:40",1324,0.1
"2022-09-14 09:22:10",1325,0.1
"2022-09-14 09:23:50",1326,0.1
"2022-09-14 09:25:30",1327,0.1
"2022-09-14 09:27:00",1328,0.1
"2022-09-14 09:28:20",1329,0.1
"2022-09-14 09:30:00",1330,0.1
"2022-09-14 09:31:50",1331,0.1
"2022-09-14 09:34:00",1332,0.1
"2022-09-14 09:35:40",1333,0.1
"2022-09-14 09:37:00",1334,0.1
"2022-09-14 09:38:30",1335,0.1
"2022-09-14 09:40:20",1336,0.1
"2022-09-14 09:42:10",1337,0.1
"2022-09-14 09:44:10",1338,0.1
"2022-09-14 09:46:10",1339,0.1
"2022-09-14 09:47:50",1340,0.1
"2022-09-14 09:49:40",1341,0.1
"2022-09-14 09:51:30",1342,0.1
"2022-09-14 09:53:20",1343,0.1
"2022-09-14 09:54:50",1344,0.1
"2022-09-14 09:56:20",1345,0.1
"2022-09-14 09:57:50",1346,0.1
"2022-09-14 09:59:30",1347,0.1
"2022-09-14 10:00:50",1348,0.1
"2022-09-14 10:01:50",1349,0.1
"2022-09-14 10:02:50",1350,0.1
"2022-09-14 10:03:40",1351,0.1
"2022-09-14 10:04:30",1352,0.1
"2022-09-14 10:05:30",1353,0.1
"2022-09-14 10:06:30",1354,0.1
"2022-09-14 10:07:50",1355,0.1
"2022-09-14 10:09:20",1356,0.1
"2022-09-14 10:11:00",1357,0.1
"2022-09-14 10:12:50",1358,0.1
"2022-09-14 10:14:30",1359,0.1
"2022-09-14 10:16:30",1360,0.1
"2022-09-14 10:19:20",1361,0.1
"2022-09-14 10:22:50",1362,0.1
"2022-09-14 10:26:20",1363,0.1
"2022-09-14 10:31:10",1364,0.1
